zone_map_id,restaurant_id,zone_id,delivery_time_estimate,fee_override,active_status,assigned_by,last_updated,comments,priority
ZMAP000255,Panera_51968,ZONE04296,33,,False,ADMIN02335,2021-07-19,Newly added zone,Medium
ZMAP000256,P.F._8933,ZONE03017,48,,True,ADMIN02536,2022-02-18,Fast delivery available,High
ZMAP000257,Red_45716,ZONE04123,43,,False,ADMIN02863,2021-10-12,High demand area,Medium
ZMAP000258,Red_26066,ZONE09813,16,,False,ADMIN02436,2023-06-23,Newly added zone,High
ZMAP000259,Buffalo_7734,ZONE09121,20,2.66,True,ADMIN02169,2024-05-13,Fast delivery available,Low
ZMAP000260,Texas_69497,ZONE03345,27,,False,ADMIN02784,2020-07-02,Fast delivery available,High
ZMAP000261,Texas_58037,ZONE09281,59,4.46,False,ADMIN02082,2023-01-16,Fast delivery available,High
ZMAP000262,Panera_52548,ZONE06179,18,,True,ADMIN02354,2024-03-03,Premium delivery zone,Medium
ZMAP000263,Panera_29418,ZONE05190,31,0.07,False,ADMIN02661,2021-09-10,Newly added zone,Medium
ZMAP000264,Chipotle_50702,ZONE02805,47,,True,ADMIN02112,2021-04-30,Fast delivery available,High
ZMAP000265,Panera_7568,ZONE05154,44,,False,ADMIN02041,2024-08-14,Low delivery fee zone,Low
ZMAP000266,Panera_9408,ZONE02886,15,,False,ADMIN02211,2024-01-06,Newly added zone,Low
ZMAP000267,Buffalo_96794,ZONE02404,25,,False,ADMIN02386,2024-03-19,Low delivery fee zone,High
ZMAP000268,Outback_3555,ZONE06968,54,1.79,False,ADMIN02289,2023-02-18,Premium delivery zone,Low
ZMAP000269,Panera_99268,ZONE01400,54,,True,ADMIN02471,2021-03-22,Premium delivery zone,Low
ZMAP000270,Red_44466,ZONE07495,20,,False,ADMIN02061,2024-04-08,Premium delivery zone,Medium
ZMAP000271,Texas_11447,ZONE08371,26,4.61,False,ADMIN02592,2022-10-31,High demand area,High
ZMAP000272,Texas_10657,ZONE08241,26,7.74,False,ADMIN02908,2024-11-04,High demand area,Medium
ZMAP000273,Panera_44448,ZONE04027,22,,True,ADMIN02818,2020-08-15,Newly added zone,Medium
ZMAP000274,P.F._30713,ZONE04546,38,,True,ADMIN02580,2021-02-17,High demand area,Medium
ZMAP000275,Olive_31061,ZONE09191,19,,False,ADMIN02459,2024-10-28,Newly added zone,High
ZMAP000276,Texas_64807,ZONE06432,48,,True,ADMIN02437,2024-04-02,High demand area,Medium
ZMAP000277,Buffalo_43534,ZONE08115,35,9.01,False,ADMIN02542,2023-11-22,Newly added zone,Low
ZMAP000278,Chipotle_30682,ZONE09043,42,6.46,False,ADMIN02025,2021-10-27,Low delivery fee zone,High
ZMAP000279,Texas_28347,ZONE05512,44,,True,ADMIN02084,2020-07-27,High demand area,High
ZMAP000280,Buffalo_50464,ZONE02883,25,0.88,False,ADMIN02986,2020-09-19,Low delivery fee zone,High
ZMAP000281,Panera_79998,ZONE08577,18,0.89,True,ADMIN02283,2021-07-26,Premium delivery zone,Low
ZMAP000282,The_32000,ZONE00494,32,,True,ADMIN02232,2024-12-25,Premium delivery zone,Low
ZMAP000283,Red_63326,ZONE08797,34,1.15,True,ADMIN02320,2024-12-20,High demand area,Medium
ZMAP000284,Buffalo_67964,ZONE01388,29,7.7,True,ADMIN02109,2024-02-12,Newly added zone,Low
ZMAP000285,The_9760,ZONE03487,54,,True,ADMIN02218,2022-02-08,Premium delivery zone,Low
ZMAP000286,The_44330,ZONE09949,19,1.05,False,ADMIN02099,2023-02-28,High demand area,Medium
ZMAP000287,Panera_17058,ZONE06656,18,,True,ADMIN02726,2021-06-05,Fast delivery available,High
ZMAP000288,The_40400,ZONE08268,27,,True,ADMIN02199,2023-05-27,Newly added zone,Medium
ZMAP000289,P.F._67713,ZONE09135,21,,True,ADMIN02627,2023-10-09,High demand area,Medium
ZMAP000290,Outback_49105,ZONE00690,24,,False,ADMIN02212,2021-08-31,Newly added zone,High
ZMAP000291,Panera_83858,ZONE05072,42,9.14,True,ADMIN02964,2021-10-05,Newly added zone,Medium
ZMAP000292,Red_72606,ZONE02694,53,7.12,True,ADMIN02633,2024-08-02,High demand area,Low
ZMAP000293,P.F._90453,ZONE03502,28,3.85,True,ADMIN02931,2023-07-08,Premium delivery zone,High
ZMAP000294,Panera_86858,ZONE06589,55,6.94,True,ADMIN02614,2023-08-23,Fast delivery available,High
ZMAP000295,Texas_5947,ZONE07836,43,0.8,True,ADMIN02059,2022-08-10,Low delivery fee zone,Medium
ZMAP000296,Olive_58981,ZONE00844,27,2.44,True,ADMIN02954,2020-08-22,Newly added zone,Medium
ZMAP000297,Chipotle_94292,ZONE00581,49,,False,ADMIN02248,2021-12-18,High demand area,High
ZMAP000298,Red_3006,ZONE09288,55,9.06,False,ADMIN02015,2023-01-24,Newly added zone,High
ZMAP000299,Chipotle_9302,ZONE04589,55,,True,ADMIN02482,2020-04-13,Newly added zone,Low
ZMAP000300,The_59860,ZONE03293,30,,True,ADMIN02784,2024-04-02,Low delivery fee zone,Medium
ZMAP000301,P.F._32293,ZONE03577,32,3.98,False,ADMIN02948,2020-09-10,Fast delivery available,Medium
ZMAP000302,Texas_33787,ZONE00469,27,8.28,True,ADMIN02290,2021-10-01,Premium delivery zone,Low
ZMAP000303,Outback_53185,ZONE07602,30,,False,ADMIN02444,2020-08-15,Newly added zone,Low
ZMAP000304,Chipotle_83822,ZONE04896,33,,False,ADMIN02331,2023-07-10,Newly added zone,High
ZMAP000305,Chipotle_34432,ZONE04200,36,9.94,False,ADMIN02785,2023-12-26,Newly added zone,High
ZMAP000306,Red_66996,ZONE04273,27,3.4,True,ADMIN02080,2020-04-09,Premium delivery zone,Low
ZMAP000307,Chipotle_31402,ZONE09545,59,,False,ADMIN02121,2024-03-20,High demand area,High
ZMAP000308,Panera_30628,ZONE04944,31,,False,ADMIN02509,2023-07-14,Low delivery fee zone,High
ZMAP000309,P.F._5353,ZONE04755,44,,False,ADMIN02300,2022-07-22,Low delivery fee zone,High
ZMAP000310,P.F._19713,ZONE04166,53,4.48,False,ADMIN02468,2024-09-24,High demand area,High
ZMAP000311,The_77760,ZONE04571,30,5.04,False,ADMIN02471,2023-11-20,Low delivery fee zone,Medium
ZMAP000312,The_75500,ZONE07563,58,7.79,True,ADMIN02756,2020-04-29,Low delivery fee zone,Medium
ZMAP000313,Buffalo_35044,ZONE09652,21,3.23,True,ADMIN02333,2020-05-11,Newly added zone,Medium
ZMAP000314,Texas_26427,ZONE08606,17,,False,ADMIN02033,2020-11-24,High demand area,Low
ZMAP000315,Chili's_2099,ZONE01985,44,6.87,True,ADMIN02357,2023-05-20,Low delivery fee zone,Low
ZMAP000316,Outback_535,ZONE06759,37,7.78,True,ADMIN02017,2021-06-08,High demand area,High
ZMAP000317,Buffalo_55484,ZONE02737,21,0.19,False,ADMIN02411,2020-06-14,High demand area,Medium
ZMAP000318,Buffalo_34534,ZONE03949,24,,True,ADMIN02259,2021-01-24,Newly added zone,Low
ZMAP000319,Buffalo_45764,ZONE03704,39,,False,ADMIN02197,2024-08-11,Fast delivery available,Low
ZMAP000320,P.F._47313,ZONE05716,48,5.9,True,ADMIN02246,2022-03-04,Fast delivery available,Low
ZMAP000321,Buffalo_24684,ZONE00995,42,5.35,True,ADMIN02894,2022-05-10,Low delivery fee zone,Medium
ZMAP000322,Texas_98837,ZONE09301,39,7.27,True,ADMIN02393,2024-05-01,High demand area,Medium
ZMAP000323,Chipotle_74632,ZONE09325,50,8.49,True,ADMIN02992,2023-09-18,High demand area,High
ZMAP000324,Texas_4147,ZONE05557,35,,False,ADMIN02622,2023-12-15,Premium delivery zone,High
ZMAP000325,Panera_83918,ZONE09184,20,,True,ADMIN02510,2022-04-02,Fast delivery available,High
ZMAP000326,Outback_84635,ZONE04874,18,,False,ADMIN02126,2023-01-24,Newly added zone,Low
ZMAP000327,The_7800,ZONE07100,36,,False,ADMIN02359,2020-07-06,High demand area,Low
ZMAP000328,Buffalo_36974,ZONE00507,42,2.99,True,ADMIN02618,2024-05-26,Fast delivery available,Low
ZMAP000329,Buffalo_46434,ZONE00324,48,,False,ADMIN02529,2023-06-06,High demand area,Low
ZMAP000330,Outback_41825,ZONE07289,25,4.97,False,ADMIN02350,2023-03-24,High demand area,Medium
ZMAP000331,Chili's_95979,ZONE08062,16,,False,ADMIN02695,2020-05-21,Premium delivery zone,Low
ZMAP000332,Red_79766,ZONE08927,17,,True,ADMIN02433,2024-09-10,High demand area,Medium
ZMAP000333,Chipotle_34992,ZONE09927,57,8.4,False,ADMIN02387,2022-10-12,Low delivery fee zone,High
ZMAP000334,The_10370,ZONE04527,52,9.93,False,ADMIN02507,2023-01-15,Low delivery fee zone,Low
ZMAP000335,Chipotle_52152,ZONE03883,41,1.34,False,ADMIN02445,2022-04-29,Premium delivery zone,Medium
ZMAP000336,P.F._72563,ZONE02839,20,4.64,True,ADMIN02862,2020-08-17,High demand area,High
ZMAP000337,Chili's_65799,ZONE08857,36,,False,ADMIN02868,2021-09-13,Low delivery fee zone,Medium
ZMAP000338,Olive_80281,ZONE06750,19,,True,ADMIN02267,2021-08-28,Low delivery fee zone,High
ZMAP000339,P.F._13063,ZONE06870,49,6.37,False,ADMIN02987,2022-12-04,Newly added zone,Low
ZMAP000340,Buffalo_63054,ZONE02868,45,,False,ADMIN02625,2024-07-07,Low delivery fee zone,High
ZMAP000341,Olive_77361,ZONE01616,56,,True,ADMIN02623,2023-09-05,Newly added zone,High
ZMAP000342,Olive_27831,ZONE08190,27,,False,ADMIN02157,2020-09-12,Low delivery fee zone,Medium
ZMAP000343,Olive_28351,ZONE09975,23,,False,ADMIN02513,2024-07-29,Newly added zone,Medium
ZMAP000344,Buffalo_39424,ZONE04100,58,1.75,True,ADMIN02878,2022-03-05,Premium delivery zone,Low
ZMAP000345,Buffalo_34194,ZONE05339,46,9.32,True,ADMIN02419,2022-07-28,High demand area,Low
ZMAP000346,Olive_15501,ZONE08887,57,0.84,False,ADMIN02732,2023-12-14,High demand area,Low
ZMAP000347,Outback_27345,ZONE05780,55,6.51,True,ADMIN02341,2024-11-30,High demand area,Medium
ZMAP000348,The_89860,ZONE07147,25,,True,ADMIN02168,2020-11-21,Premium delivery zone,Medium
ZMAP000349,Outback_45475,ZONE07091,23,8.39,True,ADMIN02153,2020-03-07,Low delivery fee zone,Medium
ZMAP000350,Chipotle_88042,ZONE03457,19,7.49,True,ADMIN02046,2024-09-11,High demand area,Medium
ZMAP000351,Red_92046,ZONE01979,47,,True,ADMIN02332,2024-03-05,Low delivery fee zone,Low
ZMAP000352,Texas_49097,ZONE00428,44,5.41,False,ADMIN02870,2021-04-05,High demand area,Medium
ZMAP000353,Panera_63638,ZONE09484,40,,True,ADMIN02472,2021-01-21,Fast delivery available,High
ZMAP000354,Texas_76387,ZONE05070,57,0.58,True,ADMIN02753,2023-03-26,Premium delivery zone,Low
ZMAP000355,Outback_75165,ZONE03801,46,,True,ADMIN02837,2024-08-31,Fast delivery available,Medium
ZMAP000356,Texas_72597,ZONE07358,54,5.96,False,ADMIN02255,2022-11-26,High demand area,High
ZMAP000357,Buffalo_5694,ZONE09184,37,,False,ADMIN02959,2020-06-04,Low delivery fee zone,Low
ZMAP000358,Outback_30995,ZONE09830,36,,True,ADMIN02422,2021-02-12,Fast delivery available,High
ZMAP000359,Panera_86658,ZONE01246,45,6.15,True,ADMIN02985,2022-07-18,High demand area,High
ZMAP000360,Red_36026,ZONE04015,40,2.22,False,ADMIN02862,2024-02-19,Fast delivery available,High
ZMAP000361,Buffalo_9814,ZONE05462,32,,True,ADMIN02629,2021-07-29,Fast delivery available,Low
ZMAP000362,Outback_9905,ZONE03604,22,1.02,False,ADMIN02233,2023-05-31,Fast delivery available,Low
ZMAP000363,P.F._64133,ZONE02000,42,,True,ADMIN02686,2020-02-18,High demand area,High
ZMAP000364,The_13000,ZONE08262,36,,True,ADMIN02697,2020-07-17,Premium delivery zone,Medium
ZMAP000365,Red_98986,ZONE00851,59,9.73,False,ADMIN02327,2020-12-02,Newly added zone,Low
ZMAP000366,Buffalo_45944,ZONE06012,36,1.93,False,ADMIN02081,2022-12-10,Newly added zone,Medium
ZMAP000367,Outback_49125,ZONE09554,52,4.47,True,ADMIN02863,2021-09-20,Low delivery fee zone,Medium
ZMAP000368,Chipotle_44652,ZONE09443,30,,False,ADMIN02120,2024-04-25,Fast delivery available,High
ZMAP000369,Chili's_2719,ZONE02861,53,8.97,True,ADMIN02772,2021-11-05,Newly added zone,Medium
ZMAP000370,Buffalo_29444,ZONE09527,40,6.96,False,ADMIN02895,2022-08-18,Low delivery fee zone,Low
ZMAP000371,Red_28896,ZONE03652,29,1.98,True,ADMIN02779,2020-05-12,High demand area,Low
ZMAP000372,Buffalo_24724,ZONE00223,31,,False,ADMIN02500,2023-08-29,High demand area,Low
ZMAP000373,P.F._88223,ZONE04889,38,,False,ADMIN02701,2020-11-02,Newly added zone,High
ZMAP000374,Panera_73188,ZONE01711,44,2.52,False,ADMIN02133,2023-03-03,Premium delivery zone,High
ZMAP000375,Outback_3585,ZONE07484,42,,True,ADMIN02913,2023-01-21,High demand area,High
ZMAP000376,Panera_2398,ZONE06022,18,9.78,False,ADMIN02960,2021-08-27,Fast delivery available,Low
ZMAP000377,Chipotle_6722,ZONE05417,22,,False,ADMIN02693,2022-01-14,Newly added zone,Medium
ZMAP000378,P.F._89763,ZONE04068,48,4.91,True,ADMIN02409,2024-05-23,Newly added zone,Medium
ZMAP000379,Outback_2955,ZONE01513,26,,True,ADMIN02247,2020-02-07,Premium delivery zone,Low
ZMAP000380,Panera_70348,ZONE08960,60,,False,ADMIN02995,2021-09-16,Premium delivery zone,Medium
ZMAP000381,Red_34406,ZONE03384,45,6.41,False,ADMIN02221,2021-08-30,Newly added zone,Medium
ZMAP000382,Chipotle_25802,ZONE04906,20,,False,ADMIN02961,2022-01-09,High demand area,Low
ZMAP000383,Outback_805,ZONE08078,33,3.98,False,ADMIN02423,2020-07-12,Newly added zone,Low
ZMAP000384,Buffalo_80474,ZONE09801,27,,True,ADMIN02753,2020-01-05,Low delivery fee zone,Medium
ZMAP000385,P.F._33543,ZONE00623,26,,False,ADMIN02584,2021-02-01,Low delivery fee zone,Medium
ZMAP000386,Chili's_42549,ZONE04171,33,9.6,True,ADMIN02066,2024-02-19,Premium delivery zone,Low
ZMAP000387,Outback_7655,ZONE04443,19,1.04,True,ADMIN02626,2023-09-24,Newly added zone,Medium
ZMAP000388,P.F._60123,ZONE04792,41,,False,ADMIN02332,2022-11-25,Premium delivery zone,High
ZMAP000389,P.F._94123,ZONE02955,43,,True,ADMIN02680,2020-07-18,Low delivery fee zone,Medium
ZMAP000390,Buffalo_46994,ZONE09110,17,1.1,False,ADMIN02084,2024-01-29,Fast delivery available,High
ZMAP000391,Chipotle_59082,ZONE01186,40,5.67,False,ADMIN02893,2022-10-01,Low delivery fee zone,Medium
ZMAP000392,Panera_50098,ZONE08992,60,1.74,False,ADMIN02498,2024-12-09,Low delivery fee zone,Medium
ZMAP000393,Chipotle_77872,ZONE00740,41,,False,ADMIN02667,2023-01-13,High demand area,High
ZMAP000394,Chipotle_20072,ZONE04983,27,9.12,False,ADMIN02462,2024-06-26,Newly added zone,Low
ZMAP000395,Panera_58468,ZONE00124,26,,True,ADMIN02802,2020-07-22,High demand area,Medium
ZMAP000396,Outback_52115,ZONE07476,47,,False,ADMIN02404,2020-05-03,Newly added zone,High
ZMAP000397,Texas_99567,ZONE00176,48,3.03,True,ADMIN02139,2021-03-09,Low delivery fee zone,Low
ZMAP000398,Chipotle_28842,ZONE08973,23,0.29,False,ADMIN02751,2020-11-02,High demand area,Medium
ZMAP000399,Chili's_24619,ZONE05869,56,,True,ADMIN02678,2020-06-28,High demand area,Low
ZMAP000400,Outback_28195,ZONE02742,45,7.08,True,ADMIN02756,2022-10-31,Newly added zone,High
ZMAP000401,Texas_19257,ZONE08538,40,8.18,True,ADMIN02211,2020-07-10,Fast delivery available,Medium
ZMAP000402,P.F._26423,ZONE03642,35,,True,ADMIN02301,2020-05-23,Newly added zone,High
ZMAP000403,Panera_66868,ZONE04127,45,6.76,False,ADMIN02143,2023-04-09,Newly added zone,Low
ZMAP000404,Panera_84318,ZONE02677,15,,False,ADMIN02148,2022-06-26,Newly added zone,Low
ZMAP000405,Chipotle_49492,ZONE01405,55,9.58,True,ADMIN02915,2020-09-08,Newly added zone,High
ZMAP000406,P.F._61593,ZONE01180,29,2.31,True,ADMIN02138,2024-10-20,High demand area,Medium
ZMAP000407,Chipotle_14172,ZONE04122,59,,True,ADMIN02452,2022-07-06,High demand area,Medium
ZMAP000408,Olive_44311,ZONE02837,56,,False,ADMIN02011,2024-08-03,Fast delivery available,High
ZMAP000409,Chipotle_53702,ZONE05417,32,,True,ADMIN02732,2023-10-16,Newly added zone,Medium
ZMAP000410,Outback_3915,ZONE01353,28,,False,ADMIN02373,2023-05-07,Newly added zone,Low
ZMAP000411,P.F._51873,ZONE07538,26,,False,ADMIN02025,2022-04-13,Newly added zone,Medium
ZMAP000412,Red_34266,ZONE06842,58,,True,ADMIN02666,2021-12-24,Fast delivery available,Medium
ZMAP000413,Texas_10687,ZONE09949,29,4.19,True,ADMIN02868,2023-04-25,Premium delivery zone,High
ZMAP000414,Olive_2661,ZONE03939,53,1.15,True,ADMIN02272,2023-08-25,High demand area,Medium
ZMAP000415,Outback_51745,ZONE08187,54,,True,ADMIN02066,2024-08-13,Premium delivery zone,Medium
ZMAP000416,Chipotle_81162,ZONE06723,29,,False,ADMIN02245,2022-12-18,Newly added zone,Medium
ZMAP000417,Panera_52188,ZONE06039,55,,False,ADMIN02562,2023-03-06,Fast delivery available,Low
ZMAP000418,Buffalo_95784,ZONE08517,15,4.14,False,ADMIN02814,2024-12-18,Fast delivery available,High
ZMAP000419,The_80600,ZONE03095,40,0.28,True,ADMIN02346,2022-06-18,High demand area,High
ZMAP000420,P.F._35453,ZONE04266,35,,True,ADMIN02230,2020-10-03,Newly added zone,Low
ZMAP000421,Chili's_37259,ZONE09741,37,,False,ADMIN02836,2024-01-09,Low delivery fee zone,Low
ZMAP000422,Panera_78938,ZONE07901,29,0.41,False,ADMIN02230,2023-01-13,Fast delivery available,High
ZMAP000423,Chili's_62709,ZONE01181,41,,True,ADMIN02713,2022-06-02,High demand area,High
ZMAP000424,Chipotle_58722,ZONE06636,22,,True,ADMIN02714,2021-11-27,Newly added zone,High
ZMAP000425,The_90740,ZONE09160,58,1.55,False,ADMIN02235,2022-03-08,Premium delivery zone,High
ZMAP000426,Red_38066,ZONE04875,37,9.11,False,ADMIN02197,2023-07-04,Premium delivery zone,Medium
ZMAP000427,Texas_81427,ZONE09223,22,5.07,True,ADMIN02393,2024-05-08,Premium delivery zone,Low
ZMAP000428,Panera_41698,ZONE05236,31,,False,ADMIN02120,2021-01-13,High demand area,High
ZMAP000429,P.F._48523,ZONE01178,58,8.28,True,ADMIN02016,2024-02-29,Premium delivery zone,Medium
ZMAP000430,Texas_87527,ZONE01739,55,,True,ADMIN02594,2022-01-03,Low delivery fee zone,Medium
ZMAP000431,Texas_32397,ZONE07716,52,,False,ADMIN02918,2023-01-01,Premium delivery zone,Low
ZMAP000432,Outback_7555,ZONE05882,33,9.73,False,ADMIN02110,2023-09-05,High demand area,High
ZMAP000433,Panera_78578,ZONE09831,33,5.99,False,ADMIN02547,2020-08-12,High demand area,Medium
ZMAP000434,The_95680,ZONE06021,52,,True,ADMIN02724,2022-09-07,Newly added zone,Low
ZMAP000435,Texas_72347,ZONE07650,57,,True,ADMIN02425,2023-08-28,Low delivery fee zone,Medium
ZMAP000436,Buffalo_47904,ZONE06780,51,3.84,False,ADMIN02564,2021-04-28,High demand area,High
ZMAP000437,Texas_75587,ZONE09352,50,,True,ADMIN02739,2021-11-02,Fast delivery available,High
ZMAP000438,Texas_42437,ZONE00103,59,,True,ADMIN02737,2021-09-15,Premium delivery zone,Medium
ZMAP000439,Chipotle_42412,ZONE03261,35,8.06,True,ADMIN02517,2023-12-04,High demand area,High
ZMAP000440,Chipotle_77772,ZONE08000,39,,False,ADMIN02508,2021-01-19,Low delivery fee zone,Low
ZMAP000441,Olive_88111,ZONE04063,47,,False,ADMIN02477,2023-07-21,High demand area,High
ZMAP000442,Panera_85328,ZONE07229,35,,True,ADMIN02512,2020-07-08,Fast delivery available,Medium
ZMAP000443,Chili's_78659,ZONE08412,32,4.19,True,ADMIN02680,2023-07-16,Low delivery fee zone,Medium
ZMAP000444,Chili's_25849,ZONE08411,30,0.63,False,ADMIN02447,2024-07-18,Premium delivery zone,Medium
ZMAP000445,Olive_94641,ZONE03094,36,1.32,True,ADMIN02392,2020-11-24,Newly added zone,High
ZMAP000446,Panera_64018,ZONE04878,40,2.07,True,ADMIN02100,2024-04-11,Low delivery fee zone,Medium
ZMAP000447,Chili's_49029,ZONE05398,38,0.84,False,ADMIN02982,2023-09-04,Fast delivery available,High
ZMAP000448,Panera_86408,ZONE06213,27,,False,ADMIN02774,2024-02-18,High demand area,High
ZMAP000449,Texas_89497,ZONE01344,56,,False,ADMIN02433,2023-01-02,Premium delivery zone,Medium
ZMAP000450,Outback_31565,ZONE09908,39,,False,ADMIN02501,2022-12-12,Newly added zone,Low
ZMAP000451,Texas_47967,ZONE00445,33,1.47,True,ADMIN02587,2020-05-15,Premium delivery zone,Medium
ZMAP000452,Olive_74271,ZONE04770,59,,False,ADMIN02168,2021-11-27,Low delivery fee zone,Low
ZMAP000453,Panera_83508,ZONE02876,49,,True,ADMIN02477,2022-07-25,Newly added zone,High
ZMAP000454,Panera_46108,ZONE01694,22,,True,ADMIN02275,2023-09-19,High demand area,Medium
ZMAP000455,Buffalo_62134,ZONE06678,22,7.24,True,ADMIN02309,2024-09-13,Fast delivery available,Low
ZMAP000456,Olive_20251,ZONE08793,53,,False,ADMIN02843,2023-12-10,High demand area,Low
ZMAP000457,Texas_25777,ZONE03433,34,7.83,True,ADMIN02976,2024-08-17,Fast delivery available,Low
ZMAP000458,Buffalo_26454,ZONE02994,49,,True,ADMIN02513,2021-11-10,High demand area,Medium
ZMAP000459,The_64220,ZONE08004,28,4.28,True,ADMIN02200,2024-05-29,Newly added zone,High
ZMAP000460,Olive_56641,ZONE03863,21,0.93,True,ADMIN02249,2021-02-10,High demand area,Medium
ZMAP000461,Chipotle_62192,ZONE06120,25,6.17,True,ADMIN02855,2023-03-23,Premium delivery zone,Medium
ZMAP000462,Chili's_25769,ZONE02316,15,5.67,False,ADMIN02695,2024-06-24,Premium delivery zone,Medium
ZMAP000463,Olive_9131,ZONE02168,37,,False,ADMIN02692,2022-03-20,Low delivery fee zone,Low
ZMAP000464,Chili's_15619,ZONE09051,41,,False,ADMIN02775,2024-01-11,Premium delivery zone,Medium
ZMAP000465,Red_10836,ZONE05357,21,7.21,False,ADMIN02231,2023-09-30,Premium delivery zone,Medium
ZMAP000466,Chipotle_39292,ZONE02503,53,8.65,True,ADMIN02435,2020-04-28,Low delivery fee zone,Low
ZMAP000467,The_43060,ZONE06706,34,0.17,True,ADMIN02167,2020-05-19,Premium delivery zone,Low
ZMAP000468,The_27420,ZONE09231,53,,False,ADMIN02939,2023-06-08,High demand area,Medium
ZMAP000469,Chipotle_31932,ZONE01335,57,,False,ADMIN02449,2023-12-31,High demand area,Medium
ZMAP000470,Chili's_71029,ZONE07660,52,5.95,True,ADMIN02351,2024-03-07,Premium delivery zone,High
ZMAP000471,Chili's_66409,ZONE09764,39,,False,ADMIN02184,2022-12-28,Fast delivery available,Medium
ZMAP000472,Olive_17771,ZONE03953,19,9.96,False,ADMIN02200,2023-03-23,Fast delivery available,High
ZMAP000473,The_77710,ZONE05635,22,,False,ADMIN02928,2023-03-30,Low delivery fee zone,High
ZMAP000474,P.F._92143,ZONE07874,40,9.29,True,ADMIN02594,2023-06-11,Newly added zone,Low
ZMAP000475,P.F._50663,ZONE08637,25,,False,ADMIN02569,2024-11-24,Low delivery fee zone,Low
ZMAP000476,P.F._39923,ZONE05538,45,0.67,False,ADMIN02122,2024-12-25,High demand area,High
ZMAP000477,Chipotle_91772,ZONE06313,15,,False,ADMIN02606,2023-05-15,Premium delivery zone,Medium
ZMAP000478,Chipotle_86962,ZONE00424,19,,False,ADMIN02306,2024-01-26,Fast delivery available,Low
ZMAP000479,Olive_46161,ZONE08305,23,,True,ADMIN02960,2020-06-27,Newly added zone,Low
ZMAP000480,Olive_29441,ZONE04252,49,,True,ADMIN02445,2020-12-15,Low delivery fee zone,Medium
ZMAP000481,Panera_61848,ZONE01482,59,2.74,True,ADMIN02007,2023-02-13,High demand area,High
ZMAP000482,The_65670,ZONE04648,29,,False,ADMIN02057,2020-04-03,Premium delivery zone,High
ZMAP000483,P.F._59103,ZONE03069,53,1.85,True,ADMIN02901,2024-02-07,Low delivery fee zone,High
ZMAP000484,Outback_635,ZONE02086,28,,True,ADMIN02868,2022-08-25,Newly added zone,Low
ZMAP000485,Buffalo_65594,ZONE07605,30,,True,ADMIN02157,2023-10-07,Premium delivery zone,Medium
ZMAP000486,Red_25356,ZONE03228,58,6.19,True,ADMIN02312,2023-05-05,Premium delivery zone,High
