coupon_id,code,discount,valid_from,valid_until,min_order_value,max_uses,current_uses,is_active,created_by,promotion
COUP00246,CODE1400O,33.14,2022-06-24,2029-01-12,63.02,427,354,False,William Fischer,PROMO00336
COUP00247,CODE9603W,31.05,2024-11-23,2026-02-23,54.22,17,16,True,Sandra Winters,PROMO00271
COUP00248,CODE6219X,43.94,2022-08-04,2025-08-15,60.24,341,23,False,Meghan Perez,PROMO00192
COUP00249,CODE6066N,17.31,2020-08-13,2028-05-05,33.13,342,140,False,Andrew Andrews,PROMO00083
COUP00250,CODE5726V,11.04,2024-08-23,2028-03-05,25.32,84,78,False,Troy Chen,PROMO00527
COUP00251,CODE8653Q,25.89,2023-03-22,2028-11-29,96.92,455,248,True,Rebecca Bradford,PROMO00588
COUP00252,CODE3552L,20.71,2021-05-14,2029-01-11,92.57,246,13,True,Tammy Perkins,PROMO00119
COUP00253,CODE3111G,29.15,2021-04-11,2028-04-27,16.17,111,58,False,Jennifer Johnson,PROMO00432
COUP00254,CODE4995L,21.0,2024-05-30,2027-06-25,87.94,146,111,False,Joe Huff,PROMO00697
COUP00255,CODE8517W,6.26,2023-05-10,2026-01-22,59.72,135,66,False,Derek Hess,PROMO00160
COUP00256,CODE4773B,32.01,2020-06-03,2029-05-24,15.38,414,213,False,Patrick Juarez,PROMO00339
COUP00257,CODE8798I,12.15,2020-07-15,2026-12-25,50.34,57,38,True,Michael Colon,PROMO00124
COUP00258,CODE2841I,32.67,2020-04-18,2028-05-22,74.1,319,144,False,Paul Williams,PROMO00859
COUP00259,CODE9279I,41.25,2020-09-18,2026-08-10,40.56,166,33,False,Tamara Armstrong,PROMO00030
COUP00260,CODE6472M,18.61,2022-02-05,2029-08-09,55.32,179,116,False,Susan Miranda,PROMO00845
COUP00261,CODE4689L,25.66,2022-12-27,2026-01-27,76.7,234,29,False,Lori Rodriguez,PROMO00300
COUP00262,CODE4427K,31.44,2023-05-02,2025-07-22,34.78,182,127,True,Vanessa West,PROMO00250
COUP00263,CODE4540J,10.46,2020-09-05,2026-12-20,40.76,213,84,False,Daniel Flores,PROMO00004
COUP00264,CODE9334R,34.43,2024-08-14,2028-08-14,94.53,101,33,True,Carrie Guerrero,PROMO00177
COUP00265,CODE1797K,18.28,2023-08-30,2026-01-15,58.52,308,18,True,Jacqueline Brandt,PROMO00918
COUP00266,CODE1799G,30.18,2022-01-01,2028-05-19,53.15,106,76,False,Kristine Bradley,PROMO00129
COUP00267,CODE9320K,21.94,2024-06-25,2027-09-08,68.85,35,4,False,Jeffrey Harrell,PROMO00856
COUP00268,CODE3749T,40.89,2021-10-08,2029-11-18,36.81,108,30,False,Susan Solomon,PROMO00007
COUP00269,CODE2048M,11.25,2020-08-14,2027-03-31,25.86,496,455,False,Bradley Maynard,PROMO00814
COUP00270,CODE5410Q,43.97,2023-05-20,2026-10-24,74.18,248,134,True,Barbara Sanford,PROMO00781
COUP00271,CODE3482G,13.92,2022-04-12,2028-04-04,80.81,116,5,False,Monique Day,PROMO00866
COUP00272,CODE8976J,34.52,2023-11-25,2026-03-28,86.43,206,46,False,Stephanie Elliott,PROMO00864
COUP00273,CODE4374B,33.39,2021-06-21,2027-02-09,15.61,171,143,True,Benjamin Wilkinson,PROMO00350
COUP00274,CODE5805A,37.89,2022-05-01,2029-02-23,27.94,478,449,True,Maurice Caldwell,PROMO00366
COUP00275,CODE5127Z,43.05,2021-01-29,2029-10-17,80.04,49,35,False,Michelle Roy,PROMO00169
COUP00276,CODE9050A,23.07,2024-06-16,2028-04-13,88.43,214,22,True,Jennifer Weber,PROMO00868
COUP00277,CODE6329N,35.12,2021-09-01,2025-09-09,28.98,499,22,True,Tonya Hurst,PROMO00415
COUP00278,CODE9712A,33.69,2021-05-27,2029-04-25,42.35,423,7,False,Jean Rangel,PROMO00084
COUP00279,CODE9567A,17.28,2022-08-03,2027-01-08,38.47,312,243,False,Emily Mills,PROMO00179
COUP00280,CODE5379L,32.51,2021-10-30,2025-05-10,47.84,240,170,True,Trevor Smith,PROMO00699
COUP00281,CODE3488Y,5.33,2020-11-10,2029-03-06,36.89,162,144,False,Katherine Le,PROMO00368
COUP00282,CODE6264Y,42.98,2023-01-30,2025-07-23,40.38,361,42,True,Mary Watts,PROMO00602
COUP00283,CODE5650Q,36.55,2023-06-06,2029-09-09,21.98,310,270,True,Manuel Gray,PROMO00004
COUP00284,CODE7383C,24.69,2024-02-06,2028-09-03,54.65,183,97,False,Leslie Thomas,PROMO00293
COUP00285,CODE3262X,49.33,2021-10-14,2026-11-28,89.04,270,256,False,Jillian Harris,PROMO00738
COUP00286,CODE5143O,24.44,2020-10-17,2028-05-16,56.31,221,54,False,Kimberly Gilmore,PROMO00334
COUP00287,CODE3823A,42.57,2023-09-28,2026-09-25,95.34,13,12,False,Kelly Chavez,PROMO00622
COUP00288,CODE4637S,41.28,2023-05-14,2027-08-06,67.27,232,67,False,Michael King,PROMO00551
COUP00289,CODE1477C,27.19,2023-07-09,2027-06-16,62.19,34,13,True,Ashley Rodriguez,PROMO00253
COUP00290,CODE1216Y,7.31,2022-12-14,2028-04-02,35.94,379,373,True,Regina Romero,PROMO00160
COUP00291,CODE5507W,12.47,2024-07-12,2029-03-10,70.08,317,167,False,Amy Rodriguez,PROMO00085
COUP00292,CODE5379E,30.2,2023-01-19,2026-12-09,77.97,298,109,True,Daniel Powers,PROMO00831
COUP00293,CODE3584X,30.72,2023-07-16,2026-04-20,96.91,260,204,True,Christina Santos,PROMO00360
COUP00294,CODE3688D,7.68,2024-09-09,2027-08-20,21.98,129,81,True,Stacey Dorsey,PROMO00301
COUP00295,CODE5072J,44.26,2022-04-25,2026-09-09,31.6,233,194,False,John Sanchez,PROMO00448
COUP00296,CODE6386O,29.86,2021-09-25,2025-08-20,10.04,64,59,False,Ashlee Davis,PROMO00208
COUP00297,CODE3560G,47.15,2024-05-28,2025-11-12,68.91,329,289,True,Christopher Kidd,PROMO00899
COUP00298,CODE3531H,35.2,2020-08-18,2026-02-18,66.66,233,211,False,Amanda Gray,PROMO00660
COUP00299,CODE9658V,17.38,2023-10-12,2026-06-23,15.12,361,95,False,Jared Murphy,PROMO00228
COUP00300,CODE8454Y,37.63,2024-02-01,2025-04-10,47.67,239,155,False,Regina Briggs,PROMO00004
COUP00301,CODE8931Q,39.29,2022-01-20,2029-03-04,33.9,310,60,True,Stephanie Mercer,PROMO00390
COUP00302,CODE1022B,13.12,2024-01-17,2028-05-06,14.77,365,332,True,Debra Yu,PROMO00020
COUP00303,CODE5306E,49.86,2024-05-25,2027-02-01,36.16,345,201,True,Rhonda Lozano,PROMO00149
COUP00304,CODE9348N,43.12,2024-11-29,2027-08-22,58.31,479,60,False,Kevin Rosales,PROMO00129
COUP00305,CODE5482G,18.8,2021-05-15,2029-01-10,21.43,186,101,False,Peter Gomez,PROMO00591
COUP00306,CODE9893K,20.06,2022-11-02,2025-05-30,84.74,105,21,False,Mark Edwards,PROMO00903
COUP00307,CODE3273F,28.57,2024-04-03,2029-12-10,73.9,136,63,True,Christopher Kaiser,PROMO00113
COUP00308,CODE8843W,30.16,2020-07-24,2028-12-05,66.05,275,138,True,Jeffrey Carson,PROMO00896
COUP00309,CODE7318Y,16.42,2023-08-09,2025-02-12,38.26,30,27,True,Katie Cooke,PROMO00260
COUP00310,CODE1942B,22.89,2022-12-07,2029-12-28,39.34,268,205,False,Christian Smith,PROMO00668
COUP00311,CODE2184W,48.52,2022-04-22,2028-02-28,47.46,257,158,False,Kelsey Dillon,PROMO00500
COUP00312,CODE1464J,49.7,2021-07-24,2026-09-13,98.99,85,27,True,Robin Johnson,PROMO00923
COUP00313,CODE9998D,8.35,2023-06-24,2026-08-24,63.82,396,313,False,Jason Smith,PROMO00791
COUP00314,CODE5107F,16.86,2021-05-30,2029-03-02,89.39,395,166,True,David Meyer,PROMO00010
COUP00315,CODE2942Q,21.15,2023-01-29,2028-05-10,92.37,163,10,False,Brianna Obrien,PROMO00364
COUP00316,CODE2725G,39.84,2021-04-27,2027-10-05,75.52,201,191,True,Michael Richards,PROMO00362
COUP00317,CODE3158X,13.56,2023-08-02,2028-02-01,58.63,143,24,False,Brenda Smith,PROMO00116
COUP00318,CODE3942P,12.37,2022-02-15,2026-06-04,61.39,19,7,True,Mr. Jamie Wood II,PROMO00277
COUP00319,CODE9304Z,31.27,2023-08-09,2027-08-01,59.44,484,243,False,Jason Campbell,PROMO00400
COUP00320,CODE1584J,38.99,2022-11-12,2026-04-19,33.79,409,288,False,Lisa Schneider,PROMO00794
COUP00321,CODE2545M,21.89,2022-03-05,2027-11-02,47.79,414,197,False,David Williams,PROMO00174
COUP00322,CODE4796B,28.31,2022-06-10,2029-03-27,38.55,151,10,True,Tiffany Reyes,PROMO00307
COUP00323,CODE9074L,44.11,2022-10-06,2028-09-20,15.2,29,14,True,Laura Allison,PROMO00404
COUP00324,CODE5546J,12.15,2022-07-13,2028-07-23,43.4,70,51,False,Brian George,PROMO00931
COUP00325,CODE2604V,6.89,2021-10-22,2026-12-03,74.09,83,25,False,Debra Medina,PROMO00650
COUP00326,CODE2251B,18.68,2022-03-22,2025-03-13,52.93,95,91,False,Kelly Palmer,PROMO00308
COUP00327,CODE3019B,27.14,2023-09-19,2026-08-16,17.06,196,66,False,Kevin Dixon,PROMO00318
COUP00328,CODE8691G,7.74,2024-07-30,2028-02-27,53.36,332,228,True,John Sparks,PROMO00237
COUP00329,CODE2293I,17.59,2024-06-21,2026-12-11,26.2,137,27,False,Donna Luna,PROMO00939
COUP00330,CODE8109B,24.65,2020-07-16,2026-05-07,23.91,339,168,False,Michael Taylor,PROMO00671
COUP00331,CODE2875Q,39.79,2024-02-04,2028-05-04,66.04,203,174,True,Courtney Hobbs,PROMO00750
COUP00332,CODE8214I,20.31,2023-07-08,2026-04-08,89.5,391,98,False,Dawn Graves,PROMO00774
COUP00333,CODE9645D,8.2,2023-02-12,2025-07-12,58.46,325,262,True,Kelsey Harris,PROMO00313
COUP00334,CODE7774H,16.75,2024-11-20,2027-11-05,31.48,318,314,True,Timothy Johnson,PROMO00764
COUP00335,CODE9642H,13.8,2021-03-18,2027-04-09,87.93,143,6,True,Eric Vargas,PROMO00836
COUP00336,CODE8298X,12.08,2021-09-30,2028-12-17,37.04,370,133,True,Patrick Fox,PROMO00015
COUP00337,CODE5242O,35.53,2023-09-19,2026-08-02,63.23,166,81,False,Jaime Wilson,PROMO00585
COUP00338,CODE4765X,16.45,2024-11-15,2029-05-17,80.19,240,163,False,Matthew Russell,PROMO00541
COUP00339,CODE8626A,48.72,2020-03-12,2027-02-09,41.62,499,106,True,Brittany Rivera,PROMO00936
COUP00340,CODE7624U,16.58,2024-05-24,2025-09-23,66.73,434,236,True,Jennifer Miller,PROMO00304
COUP00341,CODE4987O,8.9,2021-04-02,2025-10-26,79.62,35,7,True,David Sandoval,PROMO00016
COUP00342,CODE8988C,41.04,2024-11-25,2027-01-05,57.07,24,13,True,Juan Hoover,PROMO00067
COUP00343,CODE6365X,27.59,2022-07-08,2029-11-14,46.74,107,48,False,Rachel Mann,PROMO00450
COUP00344,CODE9687W,15.13,2021-03-10,2028-11-09,41.55,220,32,True,Sarah Miller,PROMO00559
COUP00345,CODE8943X,39.91,2023-03-06,2025-11-26,39.84,367,334,False,Tiffany Maxwell,PROMO00052
COUP00346,CODE3358D,7.4,2022-06-19,2029-04-13,33.07,445,353,True,Tracy Johnson,PROMO00894
COUP00347,CODE9505D,20.85,2022-07-16,2026-06-15,31.34,409,405,True,Greg Beasley,PROMO00404
COUP00348,CODE8844J,25.1,2022-03-30,2028-04-24,73.09,480,158,True,Annette Petersen,PROMO00799
COUP00349,CODE9631M,12.23,2021-02-04,2029-08-23,45.69,474,117,False,Scott Mcknight,PROMO00813
COUP00350,CODE5010H,12.61,2021-01-23,2029-09-18,76.81,218,140,True,Lindsay Moore,PROMO00357
COUP00351,CODE4171L,24.6,2024-03-13,2028-07-03,41.35,101,70,True,Ashley Wilcox,PROMO00798
COUP00352,CODE3945O,49.71,2022-03-18,2028-11-15,50.91,483,298,True,Christina White,PROMO00768
COUP00353,CODE6353M,14.32,2022-07-15,2027-04-20,36.55,199,53,False,Joel Martin,PROMO00520
COUP00354,CODE1652K,28.18,2020-12-05,2025-04-02,17.71,13,12,False,Michael Hobbs,PROMO00725
COUP00355,CODE4809W,28.36,2023-02-13,2027-07-20,60.97,91,78,True,Tommy Freeman,PROMO00890
COUP00356,CODE9182M,22.54,2024-05-05,2027-01-04,73.85,322,285,True,James Thomas Jr.,PROMO00211
COUP00357,CODE1571E,20.65,2023-03-06,2029-12-06,11.71,365,306,True,Dana Barnes,PROMO00039
COUP00358,CODE8014U,5.96,2022-12-04,2027-01-11,53.8,109,6,True,Robert Dean,PROMO00083
COUP00359,CODE5586L,42.51,2021-04-28,2027-01-04,90.55,86,17,True,Monique Vargas DDS,PROMO00947
COUP00360,CODE7582R,40.92,2023-05-25,2029-03-19,28.93,76,74,False,Wendy Jackson,PROMO00083
COUP00361,CODE2534R,31.42,2023-09-12,2027-10-15,32.14,316,268,False,Robin Williams,PROMO00183
COUP00362,CODE3630M,47.3,2024-01-19,2027-12-12,29.17,146,98,True,William Duran,PROMO00439
COUP00363,CODE6313I,27.43,2022-07-22,2026-03-22,34.62,63,22,True,James Holmes,PROMO00546
COUP00364,CODE4866D,8.29,2024-12-27,2028-11-29,97.91,119,105,True,Lori Gilbert,PROMO00550
COUP00365,CODE7988I,30.9,2021-10-05,2026-06-19,86.7,93,70,False,Alexander Williams,PROMO00471
COUP00366,CODE5707F,13.19,2022-06-15,2028-12-04,38.67,397,167,False,Lori Flores,PROMO00962
COUP00367,CODE6885O,34.9,2024-11-16,2025-06-15,73.5,328,217,False,Eric Schmidt,PROMO00472
COUP00368,CODE1018D,33.1,2020-02-05,2029-04-30,86.1,197,56,False,Mark Simpson,PROMO00450
COUP00369,CODE2574B,39.89,2021-08-19,2029-03-02,40.3,275,237,True,Brady Lopez,PROMO00462
COUP00370,CODE1486Y,33.58,2021-05-05,2028-08-28,96.55,472,11,True,Julie Yang,PROMO00841
COUP00371,CODE8356J,38.84,2024-10-25,2025-08-18,42.52,23,19,False,Jacqueline Mueller,PROMO00024
COUP00372,CODE2928C,5.97,2024-12-19,2028-06-17,29.54,471,220,False,Ralph Russell,PROMO00172
COUP00373,CODE5433B,13.13,2022-03-11,2025-04-04,10.9,424,289,False,Susan Walsh MD,PROMO00078
COUP00374,CODE8731F,23.84,2020-09-10,2025-02-01,99.44,239,229,False,Michael Garrett,PROMO00842
COUP00375,CODE1749C,5.06,2021-03-10,2026-01-29,61.35,53,35,True,Tonya Ashley,PROMO00141
COUP00376,CODE8221F,25.01,2024-12-27,2027-06-13,39.78,318,52,False,Jennifer Todd,PROMO00031
COUP00377,CODE3040C,48.67,2021-07-28,2027-06-16,83.1,351,304,True,Patrick Cunningham,PROMO00842
COUP00378,CODE1966U,23.21,2022-06-08,2026-10-11,80.13,150,23,False,Matthew Gates,PROMO00193
COUP00379,CODE4057N,42.01,2023-08-27,2026-08-05,37.02,485,24,False,Adam Greene,PROMO00204
COUP00380,CODE8728L,25.95,2023-09-09,2027-04-17,87.08,217,125,True,Joseph Kennedy,PROMO00013
COUP00381,CODE5834B,5.39,2021-07-18,2025-09-16,12.41,333,183,True,Alyssa Callahan PhD,PROMO00283
COUP00382,CODE6700B,49.73,2021-10-30,2028-09-13,69.67,191,91,False,Kelly Rodriguez,PROMO00615
COUP00383,CODE9561C,26.77,2024-03-18,2025-09-29,50.76,142,32,True,Julie Kim,PROMO00381
COUP00384,CODE2669L,48.49,2021-03-06,2026-04-08,92.01,441,354,False,John Clark,PROMO00522
COUP00385,CODE3408N,35.5,2021-09-09,2028-03-18,76.8,311,85,True,Nicholas Mora,PROMO00960
COUP00386,CODE8030M,40.78,2024-12-13,2025-06-03,96.26,346,343,True,Jeremy Davenport,PROMO00369
COUP00387,CODE9527V,16.5,2020-03-19,2029-02-12,37.53,68,52,True,Colleen Lowe,PROMO00037
COUP00388,CODE3408F,30.37,2022-06-19,2027-07-05,35.76,169,152,True,Melissa Tran,PROMO00722
COUP00389,CODE4995T,38.88,2020-04-18,2025-11-09,66.11,406,358,False,James Davis,PROMO00814
COUP00390,CODE3944S,24.75,2022-10-13,2028-06-20,28.98,429,6,True,Erin Holland,PROMO00953
COUP00391,CODE3294H,46.21,2024-07-01,2025-02-24,10.08,331,85,False,Lori Murphy,PROMO00551
COUP00392,CODE1208U,46.75,2022-05-09,2028-09-23,36.45,183,135,False,Yvette Morales,PROMO00391
COUP00393,CODE8390C,30.89,2024-02-09,2028-09-19,14.58,228,181,True,Katherine Pratt,PROMO00057
COUP00394,CODE6575D,27.77,2020-08-15,2028-07-14,15.12,143,96,False,Chloe Taylor,PROMO00742
COUP00395,CODE6464A,46.16,2023-03-24,2028-08-17,92.58,402,199,True,Eileen Kane,PROMO00070
COUP00396,CODE3110P,49.19,2024-10-05,2029-02-27,19.29,30,27,True,Stacey Marks,PROMO00252
COUP00397,CODE8251L,36.59,2024-04-16,2028-05-07,76.81,124,15,True,Patrick Gonzalez,PROMO00190
COUP00398,CODE8601V,40.41,2022-10-21,2027-12-27,28.72,138,16,False,Theresa Adams,PROMO00078
COUP00399,CODE3906O,38.91,2023-07-06,2026-10-21,31.2,489,44,False,Joseph Johnson,PROMO00865
COUP00400,CODE9545F,45.48,2020-04-01,2029-09-23,37.39,233,18,True,Allison Love,PROMO00483
COUP00401,CODE7920C,25.81,2024-03-12,2029-12-04,92.22,354,335,True,Kathryn Wright,PROMO00123
COUP00402,CODE2301N,34.67,2023-04-24,2026-09-09,93.84,356,185,True,Glen Jones,PROMO00543
COUP00403,CODE6801M,11.25,2020-07-21,2026-12-20,89.7,435,272,False,Brooke Hernandez,PROMO00340
COUP00404,CODE5733G,5.65,2023-11-18,2028-02-22,92.76,110,17,False,Crystal Maddox,PROMO00481
COUP00405,CODE5359C,17.77,2023-09-15,2027-04-01,86.25,29,15,False,Jennifer Anderson,PROMO00629
COUP00406,CODE5660N,18.5,2020-04-15,2026-04-16,47.11,218,120,True,Francisco Johnson,PROMO00018
COUP00407,CODE8309G,24.79,2023-01-28,2025-12-12,59.31,346,153,False,Yvonne Williams,PROMO00659
COUP00408,CODE3177I,29.38,2022-09-25,2026-01-16,90.35,202,47,False,David Johns,PROMO00915
COUP00409,CODE3131J,24.87,2022-02-27,2025-05-10,27.13,490,158,False,Julie Kim,PROMO00645
COUP00410,CODE4160I,5.8,2023-03-27,2027-09-30,31.58,166,139,True,Antonio Lee,PROMO00630
COUP00411,CODE8286D,9.28,2023-03-13,2027-02-13,46.06,91,63,False,Paul Jones,PROMO00331
COUP00412,CODE8105V,7.69,2020-10-29,2028-11-19,84.17,370,28,True,Sarah King,PROMO00135
COUP00413,CODE3222V,44.16,2020-05-15,2025-05-14,44.87,304,223,True,Sarah Christian,PROMO00978
COUP00414,CODE4942N,36.5,2023-01-22,2025-05-23,77.94,402,20,False,Kimberly Serrano,PROMO00977
COUP00415,CODE8222N,26.66,2023-08-05,2029-01-28,98.2,433,429,True,Timothy Hill,PROMO00728
COUP00416,CODE4244G,26.36,2022-10-02,2027-03-30,61.63,76,70,True,Katherine Espinoza,PROMO00888
COUP00417,CODE4990D,30.58,2022-02-06,2027-07-10,57.12,307,157,True,Thomas Barber,PROMO00295
COUP00418,CODE9517G,38.93,2023-02-16,2029-06-09,81.44,32,1,True,Roger Phillips,PROMO00040
COUP00419,CODE5563R,8.74,2021-09-07,2026-06-21,84.91,356,172,True,Jason Clark,PROMO00148
COUP00420,CODE2585Z,26.92,2020-04-23,2030-01-01,25.88,310,130,True,Craig Miller,PROMO00511
COUP00421,CODE9892X,47.31,2021-07-04,2029-02-21,98.44,250,119,True,Heather Maynard,PROMO00951
COUP00422,CODE8165V,8.07,2023-01-19,2029-08-15,42.1,279,213,True,April Roberts,PROMO00890
COUP00423,CODE1226U,16.76,2020-03-26,2028-02-22,63.05,95,10,True,Nicholas Harding MD,PROMO00882
COUP00424,CODE5597S,45.72,2024-03-01,2025-09-05,88.63,350,334,False,Kelly Soto,PROMO00765
COUP00425,CODE6184W,24.61,2023-04-30,2029-10-18,60.36,438,357,False,Mrs. Rebecca Mcmahon DVM,PROMO00971
COUP00426,CODE8415P,31.13,2022-12-17,2028-06-15,43.23,47,22,False,Jose Olson,PROMO00662
COUP00427,CODE1914C,36.16,2021-01-30,2029-09-21,17.27,381,152,True,Beverly Carlson,PROMO00608
COUP00428,CODE2521P,11.44,2022-11-14,2026-07-01,97.17,51,21,False,Miss Kendra Ward,PROMO00455
COUP00429,CODE6310S,20.7,2021-04-04,2028-08-22,88.28,454,83,False,Cynthia Miller,PROMO00928
COUP00430,CODE2963U,30.27,2021-03-21,2028-07-26,85.35,176,33,False,Michelle Johnson,PROMO00220
COUP00431,CODE3807V,45.54,2024-02-10,2025-05-13,26.55,363,118,True,Laura James,PROMO00536
COUP00432,CODE9268K,12.05,2022-12-11,2027-05-01,71.29,35,34,False,Samantha Oconnell,PROMO00388
COUP00433,CODE6064O,41.13,2024-10-17,2028-02-02,19.65,426,181,False,Timothy Williams,PROMO00235
COUP00434,CODE2612Q,15.86,2023-12-15,2025-12-09,53.94,178,154,False,Joseph Hayes,PROMO00603
COUP00435,CODE9660C,42.35,2023-05-15,2029-04-23,21.86,99,22,True,Joshua Bauer,PROMO00178
COUP00436,CODE1399M,11.32,2021-02-08,2027-09-20,16.67,361,177,False,Joshua Parker,PROMO00926
COUP00437,CODE5956Y,26.58,2023-05-09,2029-01-28,47.61,80,32,True,Ms. Lisa Williams MD,PROMO00373
COUP00438,CODE7938Z,9.64,2021-03-28,2026-12-08,31.73,131,99,False,Michael Parker,PROMO00399
COUP00439,CODE3827X,10.42,2021-08-27,2026-11-12,48.39,21,0,False,Michael Jones,PROMO00308
COUP00440,CODE2012F,22.06,2023-08-06,2029-04-25,49.37,139,112,True,Henry Benton,PROMO00961
COUP00441,CODE5300N,45.28,2024-02-23,2026-06-28,13.88,448,414,True,Steven Ho,PROMO00654
COUP00442,CODE9526P,27.27,2021-06-18,2028-07-17,97.41,230,73,True,Amanda Brown,PROMO00842
COUP00443,CODE6019X,38.81,2020-07-22,2026-07-21,83.67,287,123,True,Charles Shaffer,PROMO00071
COUP00444,CODE9542V,6.47,2024-12-24,2026-10-10,98.51,454,69,True,Taylor Crawford,PROMO00149
COUP00445,CODE1855Z,7.8,2022-12-03,2029-08-26,92.46,404,274,False,Jasmine Mills,PROMO00793
COUP00446,CODE2471C,47.65,2024-02-23,2027-05-12,29.92,120,12,False,Katie Rodriguez,PROMO00244
COUP00447,CODE1933V,20.72,2021-01-17,2028-02-29,23.16,355,317,False,Mr. Daniel Whitaker MD,PROMO00039
COUP00448,CODE3298O,23.27,2020-04-11,2029-02-01,37.42,186,98,True,Jeffrey Henderson,PROMO00645
COUP00449,CODE3169W,36.02,2022-03-11,2028-09-21,70.65,353,193,True,Misty Jones,PROMO00644
COUP00450,CODE1952J,15.92,2022-10-08,2028-08-03,83.55,65,48,True,Carl Lawrence,PROMO00502
COUP00451,CODE7776J,12.77,2024-08-27,2028-02-09,56.78,270,166,True,Brett Monroe,PROMO00237
COUP00452,CODE6357H,12.87,2022-06-03,2027-02-12,90.41,284,144,True,Carlos Goodwin,PROMO00056
COUP00453,CODE7794U,16.83,2021-06-17,2026-11-26,18.54,72,46,False,Kevin Alvarez,PROMO00985
COUP00454,CODE5754S,47.79,2021-11-29,2029-11-06,48.51,217,141,False,Scott Morgan,PROMO00859
COUP00455,CODE1606Y,6.31,2022-06-20,2027-03-30,16.52,445,435,True,Beverly Nicholson,PROMO00398
COUP00456,CODE4714K,33.2,2022-01-17,2028-01-11,56.21,452,384,False,Paul Jackson,PROMO00806
COUP00457,CODE4420R,14.84,2022-11-20,2025-06-10,33.21,405,326,True,Jennifer Benjamin,PROMO00758
COUP00458,CODE6564A,20.77,2024-12-13,2029-04-16,53.83,413,338,True,Jennifer Marks,PROMO00716
COUP00459,CODE8195P,43.16,2021-06-19,2028-09-22,26.77,127,86,True,Ashley Meza,PROMO00479
COUP00460,CODE3510K,49.95,2021-10-30,2029-02-13,94.83,441,185,True,Cory Hodges,PROMO00436
COUP00461,CODE8618N,42.75,2020-05-13,2028-01-04,21.99,27,17,True,Robert Smith,PROMO00379
COUP00462,CODE6111P,23.76,2024-10-09,2028-08-29,53.41,88,27,True,Gabrielle Marshall,PROMO00683
COUP00463,CODE3136Q,38.08,2021-12-09,2027-03-24,31.08,332,268,False,Nathan Ramirez,PROMO00958
COUP00464,CODE8992Y,6.88,2023-03-31,2026-07-09,81.91,336,58,True,Rebecca Green,PROMO00028
COUP00465,CODE1017P,29.96,2022-06-29,2026-09-03,19.7,119,7,True,Jodi Gibbs,PROMO00315
COUP00466,CODE1730Z,14.45,2022-08-22,2027-06-16,47.82,293,287,True,Todd Stephens,PROMO00652
COUP00467,CODE9693L,41.93,2022-07-22,2027-09-11,20.26,21,21,False,Brian Taylor,PROMO00287
COUP00468,CODE3319G,21.7,2022-04-28,2027-01-10,86.46,345,171,True,Mary Robbins,PROMO00413
COUP00469,CODE4232U,40.07,2021-02-15,2028-07-13,20.35,317,16,False,Kristin King,PROMO00083
COUP00470,CODE6027B,27.33,2020-10-01,2026-11-11,55.92,158,116,True,Scott Ruiz,PROMO00906
COUP00471,CODE8633V,48.98,2022-08-04,2025-10-10,72.06,152,12,True,Scott Henry,PROMO00548
COUP00472,CODE4965M,44.36,2023-01-14,2025-07-11,82.32,137,8,False,John Reed,PROMO00949
COUP00473,CODE4823V,15.32,2021-01-01,2028-03-27,50.73,182,77,True,Dana White,PROMO00878
COUP00474,CODE7820H,39.42,2020-05-12,2027-10-02,57.12,178,121,False,Brandon White,PROMO00354
COUP00475,CODE8821K,32.75,2024-02-13,2028-07-12,89.24,45,34,True,Kelly Norton,PROMO00496
COUP00476,CODE6114X,28.55,2022-11-05,2028-08-16,14.88,238,58,True,Melinda White,PROMO00011
COUP00477,CODE5307A,29.83,2024-03-25,2028-10-16,55.16,57,41,False,Rhonda Nguyen,PROMO00049
COUP00478,CODE8013O,37.6,2023-04-04,2027-05-06,66.56,155,64,True,Sarah Mcdonald,PROMO00440
COUP00479,CODE7992A,36.53,2021-05-25,2027-06-23,70.4,239,169,False,Nathan Kelly,PROMO00618
COUP00480,CODE3567W,39.33,2023-08-20,2028-02-17,75.7,380,44,True,Madeline Potter PhD,PROMO00308
COUP00481,CODE2344A,36.12,2023-09-15,2029-08-18,37.5,235,46,True,Jose Mccann,PROMO00253
COUP00482,CODE2197G,35.35,2024-04-04,2025-07-08,98.06,50,14,True,Joseph Brown,PROMO00751
COUP00483,CODE1184I,11.63,2020-09-20,2029-09-19,88.58,318,257,True,Maria Cooley,PROMO00087
COUP00484,CODE2352X,47.68,2023-01-09,2027-05-18,17.82,173,123,True,Deanna Cox,PROMO00076
COUP00485,CODE2329H,40.36,2021-08-05,2026-08-06,18.34,264,175,True,Daniel Flores,PROMO00895
COUP00486,CODE4694C,44.94,2023-09-12,2025-11-03,68.32,188,99,True,James Gutierrez,PROMO00843
COUP00487,CODE5722E,18.05,2021-02-22,2026-09-29,18.48,356,202,False,Michael Banks,PROMO00927
COUP00488,CODE1919A,10.46,2023-01-01,2027-03-16,78.26,381,118,True,Courtney Russo,PROMO00143
COUP00489,CODE5157N,33.53,2023-09-26,2028-06-11,86.01,221,203,True,Casey Harris,PROMO00564
COUP00490,CODE1264N,11.72,2024-06-01,2025-10-21,43.39,124,99,True,Lauren Compton,PROMO00873
