delivery_id,order_id,partner_id,delivery_date,status,estimated_time,actual_time,distance,delivery_rating,comments
DLV000274,ORD000274,PARTNER0117,2020-03-24,Delivered,29,68,5.39,1,Quick delivery!
DLV000275,ORD000275,PARTNER0416,2021-12-23,Cancelled,17,80,23.69,2,Delayed but satisfactory.
DLV000276,ORD000276,PARTNER0256,2021-04-03,Delivered,28,122,15.98,2,Delivery failed.
DLV000277,ORD000277,PARTNER0111,2020-08-30,Cancelled,107,33,28.11,5,Quick delivery!
DLV000278,ORD000278,PARTNER0469,2021-11-18,Pending,28,139,29.59,2,Excellent service!
DLV000279,ORD000279,PARTNER0485,2024-01-19,Cancelled,67,18,27.35,4,Delayed but satisfactory.
DLV000280,ORD000280,PARTNER0346,2020-11-07,Pending,114,65,1.32,5,Delayed but satisfactory.
DLV000281,ORD000281,PARTNER0462,2024-08-11,Delivered,39,34,29.03,2,Quick delivery!
DLV000282,ORD000282,PARTNER0020,2021-06-04,Pending,97,80,37.59,3,Quick delivery!
DLV000283,ORD000283,PARTNER0458,2022-08-23,Delivered,103,129,49.0,1,Delayed but satisfactory.
DLV000284,ORD000284,PARTNER0188,2020-12-14,Pending,98,41,1.17,2,Delivery failed.
DLV000285,ORD000285,PARTNER0080,2020-01-06,Cancelled,76,29,6.41,2,Delayed but satisfactory.
DLV000286,ORD000286,PARTNER0171,2021-01-30,Pending,114,37,5.47,3,Delayed but satisfactory.
DLV000287,ORD000287,PARTNER0423,2023-07-25,Pending,27,40,24.52,5,Excellent service!
DLV000288,ORD000288,PARTNER0039,2024-09-28,Pending,52,105,40.1,5,Excellent service!
DLV000289,ORD000289,PARTNER0270,2024-11-15,Delivered,59,35,44.85,5,Quick delivery!
DLV000290,ORD000290,PARTNER0349,2023-05-30,Cancelled,34,41,19.06,1,Quick delivery!
DLV000291,ORD000291,PARTNER0003,2022-01-18,Cancelled,36,61,7.38,3,Delivery failed.
DLV000292,ORD000292,PARTNER0490,2020-07-24,Cancelled,72,90,48.02,3,Delayed but satisfactory.
DLV000293,ORD000293,PARTNER0465,2023-05-17,Delivered,101,148,20.22,1,Delayed but satisfactory.
DLV000294,ORD000294,PARTNER0409,2023-08-24,Pending,109,32,29.0,3,Delayed but satisfactory.
DLV000295,ORD000295,PARTNER0137,2021-04-19,Cancelled,65,66,13.67,5,Delivery failed.
DLV000296,ORD000296,PARTNER0368,2020-04-02,Delivered,104,39,18.3,5,Excellent service!
DLV000297,ORD000297,PARTNER0045,2023-11-03,Pending,98,24,11.74,4,Excellent service!
DLV000298,ORD000298,PARTNER0153,2020-09-29,Cancelled,114,125,31.61,3,Quick delivery!
DLV000299,ORD000299,PARTNER0337,2022-02-07,Delivered,107,139,30.92,5,Excellent service!
DLV000300,ORD000300,PARTNER0040,2020-05-30,Delivered,76,39,39.88,4,Quick delivery!
DLV000301,ORD000301,PARTNER0317,2023-02-23,Pending,22,142,21.34,5,Quick delivery!
DLV000302,ORD000302,PARTNER0458,2020-08-20,Cancelled,36,149,7.8,4,Excellent service!
DLV000303,ORD000303,PARTNER0115,2021-09-05,Delivered,102,15,15.4,3,Delivery failed.
DLV000304,ORD000304,PARTNER0283,2022-06-19,Pending,69,26,46.08,2,Delivery failed.
DLV000305,ORD000305,PARTNER0195,2021-02-26,Pending,57,19,15.76,4,Delayed but satisfactory.
DLV000306,ORD000306,PARTNER0061,2024-03-06,Pending,102,72,20.56,5,Quick delivery!
DLV000307,ORD000307,PARTNER0308,2024-06-12,Delivered,117,30,26.45,3,Quick delivery!
DLV000308,ORD000308,PARTNER0189,2024-04-23,Delivered,111,122,7.33,1,Delayed but satisfactory.
DLV000309,ORD000309,PARTNER0423,2022-07-12,Pending,62,118,29.93,1,Quick delivery!
DLV000310,ORD000310,PARTNER0092,2023-07-19,Pending,76,32,33.3,5,Delayed but satisfactory.
DLV000311,ORD000311,PARTNER0084,2024-07-12,Pending,46,18,24.52,5,Delayed but satisfactory.
DLV000312,ORD000312,PARTNER0485,2022-07-13,Delivered,27,88,36.66,3,Excellent service!
DLV000313,ORD000313,PARTNER0197,2023-10-23,Cancelled,111,145,33.29,1,Delayed but satisfactory.
DLV000314,ORD000314,PARTNER0190,2022-12-24,Pending,81,133,37.9,1,Quick delivery!
DLV000315,ORD000315,PARTNER0219,2024-04-24,Pending,76,112,7.44,4,Delivery failed.
DLV000316,ORD000316,PARTNER0371,2024-04-15,Delivered,102,148,18.79,3,Excellent service!
DLV000317,ORD000317,PARTNER0334,2023-08-31,Delivered,95,116,34.48,2,Delayed but satisfactory.
DLV000318,ORD000318,PARTNER0172,2020-03-03,Delivered,47,42,39.98,1,Delayed but satisfactory.
DLV000319,ORD000319,PARTNER0112,2023-03-10,Pending,92,76,14.43,4,Delivery failed.
DLV000320,ORD000320,PARTNER0238,2021-05-30,Cancelled,111,21,29.09,2,Excellent service!
DLV000321,ORD000321,PARTNER0201,2021-01-06,Pending,68,92,12.53,2,Excellent service!
DLV000322,ORD000322,PARTNER0247,2021-10-04,Delivered,45,70,27.16,2,Delivery failed.
DLV000323,ORD000323,PARTNER0095,2023-01-05,Cancelled,18,27,34.25,2,Quick delivery!
DLV000324,ORD000324,PARTNER0317,2020-01-13,Cancelled,106,134,28.37,4,Excellent service!
DLV000325,ORD000325,PARTNER0436,2022-02-04,Cancelled,23,44,33.78,3,Quick delivery!
DLV000326,ORD000326,PARTNER0322,2021-03-27,Pending,120,16,34.19,1,Delivery failed.
DLV000327,ORD000327,PARTNER0319,2022-01-19,Delivered,64,38,13.31,5,Excellent service!
DLV000328,ORD000328,PARTNER0112,2022-10-09,Delivered,58,27,32.48,3,Excellent service!
DLV000329,ORD000329,PARTNER0377,2020-03-30,Pending,74,113,17.4,2,Excellent service!
DLV000330,ORD000330,PARTNER0333,2023-06-16,Pending,56,130,26.94,5,Delayed but satisfactory.
DLV000331,ORD000331,PARTNER0004,2022-03-27,Pending,78,52,46.79,1,Delivery failed.
DLV000332,ORD000332,PARTNER0415,2023-03-11,Delivered,95,68,27.63,4,Delivery failed.
DLV000333,ORD000333,PARTNER0028,2023-07-15,Pending,26,86,21.82,4,Delivery failed.
DLV000334,ORD000334,PARTNER0078,2023-08-18,Delivered,82,126,28.65,4,Quick delivery!
DLV000335,ORD000335,PARTNER0255,2021-06-12,Delivered,59,108,18.08,5,Excellent service!
DLV000336,ORD000336,PARTNER0460,2020-02-08,Delivered,16,40,48.33,4,Delivery failed.
DLV000337,ORD000337,PARTNER0372,2020-08-28,Delivered,116,42,1.93,4,Delivery failed.
DLV000338,ORD000338,PARTNER0464,2020-05-27,Delivered,103,80,40.08,4,Delivery failed.
DLV000339,ORD000339,PARTNER0309,2023-05-12,Delivered,85,70,47.78,1,Quick delivery!
DLV000340,ORD000340,PARTNER0223,2020-05-04,Cancelled,73,86,6.65,3,Excellent service!
DLV000341,ORD000341,PARTNER0427,2020-08-06,Delivered,91,52,13.76,2,Delayed but satisfactory.
DLV000342,ORD000342,PARTNER0027,2020-05-20,Pending,58,113,21.05,1,Quick delivery!
DLV000343,ORD000343,PARTNER0050,2021-10-13,Cancelled,83,133,47.47,4,Delivery failed.
DLV000344,ORD000344,PARTNER0095,2024-09-03,Delivered,51,21,48.37,2,Delayed but satisfactory.
DLV000345,ORD000345,PARTNER0286,2024-12-07,Cancelled,96,74,21.0,1,Quick delivery!
DLV000346,ORD000346,PARTNER0279,2024-08-07,Pending,16,41,17.98,2,Delayed but satisfactory.
DLV000347,ORD000347,PARTNER0055,2020-10-25,Cancelled,76,21,40.51,5,Quick delivery!
DLV000348,ORD000348,PARTNER0179,2022-06-25,Cancelled,38,93,26.72,2,Quick delivery!
DLV000349,ORD000349,PARTNER0066,2021-02-14,Cancelled,36,83,4.57,4,Delayed but satisfactory.
DLV000350,ORD000350,PARTNER0487,2020-11-15,Pending,92,143,25.57,4,Delayed but satisfactory.
DLV000351,ORD000351,PARTNER0460,2024-09-30,Delivered,33,113,48.89,1,Delayed but satisfactory.
DLV000352,ORD000352,PARTNER0218,2020-01-04,Cancelled,64,119,47.59,3,Excellent service!
DLV000353,ORD000353,PARTNER0204,2021-02-06,Cancelled,111,138,5.05,3,Delayed but satisfactory.
DLV000354,ORD000354,PARTNER0404,2023-01-15,Cancelled,40,73,10.84,1,Delayed but satisfactory.
DLV000355,ORD000355,PARTNER0146,2022-06-06,Delivered,57,114,11.89,3,Delivery failed.
DLV000356,ORD000356,PARTNER0469,2021-11-19,Cancelled,117,85,25.11,4,Delayed but satisfactory.
DLV000357,ORD000357,PARTNER0085,2023-11-08,Delivered,16,102,16.84,3,Quick delivery!
DLV000358,ORD000358,PARTNER0356,2023-04-13,Cancelled,84,57,28.33,1,Delivery failed.
DLV000359,ORD000359,PARTNER0384,2020-05-07,Cancelled,76,141,46.03,4,Quick delivery!
DLV000360,ORD000360,PARTNER0323,2024-11-02,Delivered,77,77,36.58,4,Quick delivery!
DLV000361,ORD000361,PARTNER0341,2023-05-29,Pending,81,21,34.49,2,Delayed but satisfactory.
DLV000362,ORD000362,PARTNER0241,2020-04-24,Cancelled,77,117,20.13,4,Delivery failed.
DLV000363,ORD000363,PARTNER0218,2023-07-07,Cancelled,32,139,36.9,5,Quick delivery!
DLV000364,ORD000364,PARTNER0377,2024-06-15,Delivered,83,41,38.14,3,Delayed but satisfactory.
DLV000365,ORD000365,PARTNER0237,2021-04-24,Pending,84,95,45.21,4,Delivery failed.
DLV000366,ORD000366,PARTNER0046,2024-06-11,Pending,71,61,33.21,1,Delivery failed.
DLV000367,ORD000367,PARTNER0421,2024-01-31,Cancelled,112,51,46.49,5,Delivery failed.
DLV000368,ORD000368,PARTNER0362,2021-11-12,Delivered,36,50,2.99,2,Delivery failed.
DLV000369,ORD000369,PARTNER0361,2021-10-08,Pending,68,20,42.09,3,Quick delivery!
DLV000370,ORD000370,PARTNER0460,2020-02-26,Delivered,101,52,22.64,5,Delivery failed.
DLV000371,ORD000371,PARTNER0376,2022-08-21,Delivered,37,40,29.08,3,Delayed but satisfactory.
DLV000372,ORD000372,PARTNER0058,2020-10-23,Pending,61,73,12.06,3,Quick delivery!
DLV000373,ORD000373,PARTNER0033,2020-06-17,Pending,101,83,6.07,4,Delivery failed.
DLV000374,ORD000374,PARTNER0097,2024-09-24,Pending,97,17,26.03,3,Excellent service!
DLV000375,ORD000375,PARTNER0100,2020-11-26,Pending,107,25,41.81,4,Excellent service!
DLV000376,ORD000376,PARTNER0076,2022-03-08,Delivered,69,79,32.84,3,Excellent service!
DLV000377,ORD000377,PARTNER0081,2021-01-23,Pending,17,21,28.27,3,Quick delivery!
DLV000378,ORD000378,PARTNER0396,2020-07-01,Delivered,64,91,39.07,4,Quick delivery!
DLV000379,ORD000379,PARTNER0342,2023-08-14,Cancelled,89,79,23.7,3,Delivery failed.
DLV000380,ORD000380,PARTNER0142,2020-03-03,Cancelled,98,60,26.68,5,Excellent service!
DLV000381,ORD000381,PARTNER0423,2020-04-17,Cancelled,39,25,16.79,2,Quick delivery!
DLV000382,ORD000382,PARTNER0371,2024-10-20,Cancelled,113,53,3.72,1,Delayed but satisfactory.
DLV000383,ORD000383,PARTNER0304,2024-01-26,Pending,94,102,29.36,2,Delivery failed.
DLV000384,ORD000384,PARTNER0475,2023-04-08,Pending,33,21,9.88,5,Delayed but satisfactory.
DLV000385,ORD000385,PARTNER0188,2021-04-03,Cancelled,50,142,44.28,5,Excellent service!
DLV000386,ORD000386,PARTNER0194,2020-09-03,Pending,98,52,32.99,4,Quick delivery!
DLV000387,ORD000387,PARTNER0212,2022-07-09,Cancelled,76,137,47.99,5,Excellent service!
DLV000388,ORD000388,PARTNER0194,2020-02-14,Delivered,83,91,20.7,5,Delivery failed.
DLV000389,ORD000389,PARTNER0213,2021-12-31,Delivered,29,100,5.31,1,Delayed but satisfactory.
DLV000390,ORD000390,PARTNER0212,2020-03-04,Pending,79,134,22.26,5,Quick delivery!
DLV000391,ORD000391,PARTNER0127,2024-01-12,Pending,22,150,26.87,1,Quick delivery!
DLV000392,ORD000392,PARTNER0245,2022-11-23,Cancelled,98,144,24.33,1,Excellent service!
DLV000393,ORD000393,PARTNER0237,2024-09-14,Delivered,86,85,39.7,5,Delayed but satisfactory.
DLV000394,ORD000394,PARTNER0220,2024-07-16,Delivered,48,67,30.03,5,Delivery failed.
DLV000395,ORD000395,PARTNER0399,2023-10-14,Pending,66,21,22.91,5,Quick delivery!
DLV000396,ORD000396,PARTNER0278,2021-03-25,Cancelled,98,118,17.64,1,Quick delivery!
DLV000397,ORD000397,PARTNER0490,2023-08-28,Cancelled,63,86,12.52,1,Delayed but satisfactory.
DLV000398,ORD000398,PARTNER0459,2024-02-18,Pending,106,98,20.17,1,Delivery failed.
DLV000399,ORD000399,PARTNER0238,2024-02-08,Cancelled,110,85,18.8,5,Quick delivery!
DLV000400,ORD000400,PARTNER0040,2022-04-04,Pending,22,47,47.63,5,Excellent service!
DLV000401,ORD000401,PARTNER0094,2020-10-15,Delivered,59,25,23.98,4,Quick delivery!
DLV000402,ORD000402,PARTNER0335,2022-09-20,Cancelled,68,74,24.37,2,Excellent service!
DLV000403,ORD000403,PARTNER0254,2020-07-11,Delivered,52,130,4.33,5,Excellent service!
DLV000404,ORD000404,PARTNER0296,2023-02-18,Delivered,83,112,16.41,5,Excellent service!
DLV000405,ORD000405,PARTNER0288,2020-11-30,Pending,86,109,30.14,1,Delivery failed.
DLV000406,ORD000406,PARTNER0311,2020-10-04,Pending,43,105,12.28,1,Excellent service!
DLV000407,ORD000407,PARTNER0161,2021-08-06,Cancelled,48,102,46.66,1,Quick delivery!
DLV000408,ORD000408,PARTNER0470,2020-12-20,Delivered,18,80,47.47,3,Delivery failed.
DLV000409,ORD000409,PARTNER0097,2023-05-09,Delivered,52,144,28.24,1,Quick delivery!
DLV000410,ORD000410,PARTNER0361,2023-02-02,Delivered,42,126,36.65,5,Delayed but satisfactory.
DLV000411,ORD000411,PARTNER0115,2020-04-09,Cancelled,52,42,8.79,1,Quick delivery!
DLV000412,ORD000412,PARTNER0323,2021-05-11,Delivered,92,114,15.18,1,Delivery failed.
DLV000413,ORD000413,PARTNER0055,2021-08-22,Cancelled,58,115,19.81,2,Delayed but satisfactory.
DLV000414,ORD000414,PARTNER0345,2020-11-22,Pending,26,18,4.51,5,Quick delivery!
DLV000415,ORD000415,PARTNER0405,2022-07-17,Delivered,83,102,3.59,3,Delayed but satisfactory.
DLV000416,ORD000416,PARTNER0044,2022-02-10,Delivered,25,104,4.23,5,Delivery failed.
DLV000417,ORD000417,PARTNER0293,2023-02-26,Pending,18,31,30.46,2,Delayed but satisfactory.
DLV000418,ORD000418,PARTNER0229,2024-04-13,Cancelled,37,125,9.6,1,Delivery failed.
DLV000419,ORD000419,PARTNER0067,2024-09-21,Pending,59,33,47.8,3,Quick delivery!
DLV000420,ORD000420,PARTNER0357,2020-01-12,Delivered,82,49,45.35,5,Quick delivery!
DLV000421,ORD000421,PARTNER0119,2020-02-02,Cancelled,34,89,8.71,3,Delivery failed.
DLV000422,ORD000422,PARTNER0234,2024-08-30,Pending,98,51,43.18,3,Quick delivery!
DLV000423,ORD000423,PARTNER0363,2024-04-17,Delivered,60,26,29.35,4,Quick delivery!
DLV000424,ORD000424,PARTNER0024,2024-11-21,Cancelled,114,19,38.85,4,Delayed but satisfactory.
DLV000425,ORD000425,PARTNER0122,2021-01-29,Delivered,95,90,29.07,3,Delivery failed.
DLV000426,ORD000426,PARTNER0060,2022-11-13,Delivered,114,54,23.54,5,Excellent service!
DLV000427,ORD000427,PARTNER0113,2020-07-30,Pending,111,138,29.2,3,Delivery failed.
DLV000428,ORD000428,PARTNER0436,2020-05-13,Delivered,100,20,13.06,1,Excellent service!
DLV000429,ORD000429,PARTNER0309,2023-08-19,Pending,64,53,27.15,5,Delayed but satisfactory.
DLV000430,ORD000430,PARTNER0404,2022-01-19,Pending,37,41,48.18,5,Delayed but satisfactory.
DLV000431,ORD000431,PARTNER0487,2021-11-13,Delivered,17,39,28.58,2,Excellent service!
DLV000432,ORD000432,PARTNER0349,2024-02-06,Delivered,80,138,30.08,2,Quick delivery!
DLV000433,ORD000433,PARTNER0351,2024-03-24,Pending,39,117,38.78,4,Quick delivery!
DLV000434,ORD000434,PARTNER0157,2023-01-15,Pending,113,55,33.47,3,Quick delivery!
DLV000435,ORD000435,PARTNER0130,2020-07-07,Pending,74,65,29.15,1,Excellent service!
DLV000436,ORD000436,PARTNER0124,2024-02-19,Pending,58,148,17.27,4,Delayed but satisfactory.
DLV000437,ORD000437,PARTNER0396,2020-08-23,Cancelled,84,89,1.15,1,Delayed but satisfactory.
DLV000438,ORD000438,PARTNER0260,2022-09-21,Pending,61,143,14.31,4,Delayed but satisfactory.
DLV000439,ORD000439,PARTNER0182,2021-05-29,Cancelled,95,147,11.18,3,Excellent service!
DLV000440,ORD000440,PARTNER0140,2020-07-05,Pending,80,101,5.98,5,Delayed but satisfactory.
DLV000441,ORD000441,PARTNER0322,2024-01-21,Delivered,80,114,16.73,1,Quick delivery!
DLV000442,ORD000442,PARTNER0461,2020-09-23,Cancelled,45,19,29.12,5,Delayed but satisfactory.
DLV000443,ORD000443,PARTNER0411,2024-04-08,Cancelled,98,95,28.43,4,Delivery failed.
DLV000444,ORD000444,PARTNER0092,2021-04-17,Cancelled,78,101,27.2,4,Delivery failed.
DLV000445,ORD000445,PARTNER0098,2024-04-19,Pending,102,125,5.96,5,Excellent service!
DLV000446,ORD000446,PARTNER0485,2021-09-03,Pending,44,86,22.8,4,Excellent service!
DLV000447,ORD000447,PARTNER0036,2020-02-10,Pending,92,132,40.54,1,Delayed but satisfactory.
DLV000448,ORD000448,PARTNER0349,2020-03-23,Delivered,38,144,25.01,2,Delayed but satisfactory.
DLV000449,ORD000449,PARTNER0317,2020-01-10,Delivered,107,47,33.78,5,Excellent service!
DLV000450,ORD000450,PARTNER0176,2023-09-18,Pending,36,37,20.2,3,Delayed but satisfactory.
DLV000451,ORD000451,PARTNER0368,2021-09-13,Cancelled,87,51,49.1,3,Excellent service!
DLV000452,ORD000452,PARTNER0464,2023-06-17,Pending,29,86,21.81,2,Quick delivery!
DLV000453,ORD000453,PARTNER0155,2024-05-02,Cancelled,65,46,26.61,1,Delivery failed.
DLV000454,ORD000454,PARTNER0353,2022-02-13,Delivered,49,113,6.35,4,Quick delivery!
DLV000455,ORD000455,PARTNER0010,2022-10-29,Cancelled,75,131,37.39,3,Quick delivery!
DLV000456,ORD000456,PARTNER0280,2021-11-08,Delivered,94,150,46.59,3,Delivery failed.
DLV000457,ORD000457,PARTNER0248,2020-04-02,Cancelled,40,77,12.59,3,Excellent service!
DLV000458,ORD000458,PARTNER0263,2021-01-31,Cancelled,73,25,38.93,3,Delivery failed.
DLV000459,ORD000459,PARTNER0239,2023-07-21,Pending,25,118,4.91,1,Excellent service!
DLV000460,ORD000460,PARTNER0089,2022-07-08,Pending,46,117,28.55,5,Quick delivery!
DLV000461,ORD000461,PARTNER0082,2023-09-19,Delivered,21,99,28.27,2,Delivery failed.
DLV000462,ORD000462,PARTNER0186,2023-11-22,Cancelled,71,150,1.41,3,Excellent service!
DLV000463,ORD000463,PARTNER0152,2023-03-12,Cancelled,117,108,28.93,3,Excellent service!
DLV000464,ORD000464,PARTNER0083,2024-01-29,Delivered,98,85,21.95,1,Delivery failed.
DLV000465,ORD000465,PARTNER0050,2021-09-08,Cancelled,43,134,25.57,3,Delayed but satisfactory.
DLV000466,ORD000466,PARTNER0114,2021-10-06,Delivered,113,36,20.92,4,Delayed but satisfactory.
DLV000467,ORD000467,PARTNER0310,2024-09-09,Pending,45,51,9.94,2,Quick delivery!
DLV000468,ORD000468,PARTNER0405,2022-10-19,Delivered,18,81,21.13,4,Quick delivery!
DLV000469,ORD000469,PARTNER0319,2021-05-02,Cancelled,103,104,48.13,2,Excellent service!
DLV000470,ORD000470,PARTNER0437,2021-11-06,Delivered,15,141,42.35,3,Quick delivery!
DLV000471,ORD000471,PARTNER0223,2022-01-03,Delivered,41,27,49.12,3,Quick delivery!
DLV000472,ORD000472,PARTNER0415,2022-09-11,Cancelled,83,52,9.52,4,Delayed but satisfactory.
DLV000473,ORD000473,PARTNER0438,2024-09-22,Cancelled,46,67,26.71,1,Delayed but satisfactory.
DLV000474,ORD000474,PARTNER0411,2021-03-10,Pending,46,95,13.7,5,Delayed but satisfactory.
DLV000475,ORD000475,PARTNER0226,2021-07-12,Pending,91,98,35.7,2,Quick delivery!
DLV000476,ORD000476,PARTNER0448,2020-09-09,Pending,73,105,31.89,3,Delayed but satisfactory.
DLV000477,ORD000477,PARTNER0054,2024-06-01,Pending,112,40,5.83,2,Quick delivery!
DLV000478,ORD000478,PARTNER0222,2024-11-12,Cancelled,20,54,27.39,1,Excellent service!
DLV000479,ORD000479,PARTNER0416,2022-09-23,Pending,65,23,44.94,2,Delivery failed.
DLV000480,ORD000480,PARTNER0388,2022-03-15,Cancelled,50,23,43.57,1,Quick delivery!
DLV000481,ORD000481,PARTNER0065,2023-06-04,Delivered,72,31,5.77,4,Delivery failed.
DLV000482,ORD000482,PARTNER0060,2024-11-12,Delivered,95,94,40.38,1,Excellent service!
DLV000483,ORD000483,PARTNER0485,2023-10-05,Cancelled,66,147,27.77,3,Delivery failed.
DLV000484,ORD000484,PARTNER0053,2020-04-01,Delivered,120,107,1.16,1,Delayed but satisfactory.
DLV000485,ORD000485,PARTNER0359,2022-08-16,Pending,116,88,9.83,5,Quick delivery!
DLV000486,ORD000486,PARTNER0439,2020-11-02,Cancelled,83,39,27.46,5,Excellent service!
DLV000487,ORD000487,PARTNER0422,2021-09-14,Cancelled,120,73,47.76,4,Excellent service!
DLV000488,ORD000488,PARTNER0175,2022-03-07,Delivered,55,77,49.2,3,Delivery failed.
DLV000489,ORD000489,PARTNER0332,2024-07-26,Delivered,103,73,22.64,1,Excellent service!
DLV000490,ORD000490,PARTNER0243,2020-11-05,Delivered,26,121,45.35,2,Delayed but satisfactory.
DLV000491,ORD000491,PARTNER0158,2024-04-27,Delivered,36,121,26.53,2,Excellent service!
DLV000492,ORD000492,PARTNER0386,2021-03-04,Cancelled,67,62,33.17,1,Quick delivery!
DLV000493,ORD000493,PARTNER0256,2024-11-19,Delivered,107,144,40.26,3,Quick delivery!
DLV000494,ORD000494,PARTNER0439,2020-05-07,Pending,21,148,21.38,2,Quick delivery!
DLV000495,ORD000495,PARTNER0267,2024-03-13,Cancelled,19,91,39.54,5,Excellent service!
DLV000496,ORD000496,PARTNER0142,2022-10-11,Cancelled,22,66,25.93,4,Delivery failed.
DLV000497,ORD000497,PARTNER0323,2023-01-06,Pending,104,23,43.93,5,Delivery failed.
DLV000498,ORD000498,PARTNER0413,2024-01-07,Pending,17,15,10.24,3,Excellent service!
DLV000499,ORD000499,PARTNER0465,2024-10-28,Pending,89,47,28.21,4,Excellent service!
DLV000500,ORD000500,PARTNER0224,2021-03-28,Delivered,32,63,1.27,1,Delivery failed.
DLV000501,ORD000501,PARTNER0094,2020-09-29,Cancelled,90,127,12.34,1,Excellent service!
DLV000502,ORD000502,PARTNER0136,2020-10-15,Delivered,84,15,8.92,4,Delayed but satisfactory.
DLV000503,ORD000503,PARTNER0284,2022-01-02,Pending,59,99,49.76,1,Excellent service!
DLV000504,ORD000504,PARTNER0401,2020-12-22,Delivered,90,64,17.35,1,Excellent service!
DLV000505,ORD000505,PARTNER0237,2024-07-17,Pending,46,40,15.29,5,Quick delivery!
DLV000506,ORD000506,PARTNER0353,2022-07-21,Cancelled,23,139,13.03,1,Delivery failed.
DLV000507,ORD000507,PARTNER0406,2023-07-10,Delivered,18,109,44.89,4,Delivery failed.
DLV000508,ORD000508,PARTNER0475,2023-04-08,Cancelled,120,29,2.09,3,Excellent service!
DLV000509,ORD000509,PARTNER0379,2020-04-12,Delivered,39,18,47.12,1,Delayed but satisfactory.
DLV000510,ORD000510,PARTNER0060,2021-12-15,Pending,29,16,26.38,4,Excellent service!
DLV000511,ORD000511,PARTNER0085,2024-05-23,Delivered,25,134,17.14,4,Delivery failed.
DLV000512,ORD000512,PARTNER0122,2021-06-08,Cancelled,61,22,43.01,2,Quick delivery!
DLV000513,ORD000513,PARTNER0291,2022-03-13,Cancelled,97,62,2.19,4,Excellent service!
DLV000514,ORD000514,PARTNER0241,2023-08-03,Pending,50,64,25.09,3,Delayed but satisfactory.
DLV000515,ORD000515,PARTNER0454,2021-04-26,Pending,95,138,1.35,2,Delayed but satisfactory.
DLV000516,ORD000516,PARTNER0480,2023-10-22,Cancelled,88,60,16.72,4,Excellent service!
DLV000517,ORD000517,PARTNER0474,2023-06-10,Pending,92,145,34.84,5,Quick delivery!
DLV000518,ORD000518,PARTNER0119,2020-06-29,Delivered,40,57,15.97,2,Delivery failed.
DLV000519,ORD000519,PARTNER0443,2023-02-17,Pending,68,85,45.63,5,Quick delivery!
DLV000520,ORD000520,PARTNER0371,2024-05-30,Delivered,56,64,12.48,2,Quick delivery!
DLV000521,ORD000521,PARTNER0003,2020-06-14,Delivered,85,89,5.68,2,Quick delivery!
DLV000522,ORD000522,PARTNER0171,2022-03-15,Cancelled,57,32,48.86,4,Delivery failed.
